PC1,PC2,PC3,PC4,PC5,rainfall
0.6578109,2.0770404,-1.0076212,-0.21288173,-0.296571,0.0
-3.5403926,0.15446086,0.5810446,0.450714,-0.04948258,0.0
-3.5988324,-1.4325387,-0.44882238,1.5341057,-1.184102,0.0
-4.477205,-3.242618,-0.21367104,0.40065956,0.5910995,0.0
3.234777,-1.9222211,-0.22616373,-0.060662728,0.11066797,0.0
1.0938934,1.2508681,-0.45495757,-0.46291572,-1.3137267,0.0
-1.9526495,0.37178528,-0.68485427,-0.59921116,0.65890247,0.0
3.626297,-2.2302349,-0.23481937,0.5504839,0.8174727,0.0
-4.241845,0.1463953,0.46125206,0.73368835,0.09767173,0.0
-3.0029125,-2.436422,1.6680971,-0.73751074,0.7334409,0.0
-3.1729138,1.1118265,-1.4370224,0.15155712,0.7344237,0.0
2.0368347,0.5871835,-0.48490554,0.3244143,0.97967964,0.0
2.9364905,-2.1838987,-0.41080752,-0.6321789,-0.27204055,0.0
2.904694,-0.93477947,1.1462245,1.0920929,0.18563755,0.0
-2.9428833,-2.3628821,0.12612915,-0.15713336,0.7366554,0.0
-0.40079635,-1.3090242,-1.3280057,-0.3934444,0.38126957,0.0
3.3009162,0.33508998,0.024095977,0.9600006,-0.35790545,0.0
-0.7445028,-1.2939214,-0.58443886,-0.83407956,-0.034226153,0.0
3.0156982,-1.1616336,-0.25728115,0.35564366,0.2474813,0.0
2.8514764,-0.8075228,0.83601713,0.28481212,0.41447106,0.0
2.9046044,-0.8966715,2.348467,-0.2155573,0.8801208,0.0
-3.186958,-4.057742,-1.1988777,0.042405676,1.0658003,0.0
-5.6454644,-1.9680938,-0.61193335,1.0397058,0.7345356,0.0
-3.2766345,-1.8292136,0.77511543,-0.09296314,0.34095573,0.0
-3.2747133,0.51998806,0.26512536,0.49546847,-0.32555646,0.0
0.653478,2.0806243,-1.0091809,-0.2154352,-0.29671127,0.0
2.032676,0.036905807,0.30515963,-0.65024126,-0.06620008,0.0
-1.7192879,0.7627824,-0.51618606,0.07266616,-0.6601922,0.0
1.0451462,1.2698519,-0.85407746,-0.58114827,-1.7794572,0.0
-4.03425,-1.8155576,-1.187002,1.0252795,-0.61209583,0.0
1.3667029,-1.7457134,-0.70106566,-1.072392,-0.49376157,0.0
1.5581201,-1.075309,-0.44873166,0.7644613,0.43467352,0.0
3.0652795,-0.6501137,-0.32781696,0.68123996,-0.13908416,0.0
3.157981,-1.9625689,-0.59098005,-0.30513328,0.8102824,0.0
3.4527795,-2.1904054,-0.058447078,0.24254698,0.740296,0.0
1.7271639,-1.502156,-0.09528472,-0.6938567,-0.75556755,0.0
0.34958073,-1.8321359,2.1449437,-0.5057424,-1.2092286,0.0
2.8307626,-0.32339582,0.49112198,0.7082152,-0.14640094,0.0
-2.4573183,-3.041947,-1.156082,0.5155054,0.4229676,0.0
1.8352675,0.23483172,-0.6502101,-0.6657761,0.10576885,0.0
2.201956,1.2614081,0.5909865,0.8175851,0.45465806,0.0
3.6458023,-1.8323063,0.19649303,0.169262,0.98816425,0.0
2.1896489,-1.9217404,-0.5769442,-0.6451104,-0.5630071,0.0
3.4541204,-2.0843287,-0.009314301,0.30117035,0.69317746,0.0
-4.7532554,-3.8134186,0.5013613,0.047084525,1.4190754,0.0
3.0343342,-1.5794195,0.5746341,0.14240228,0.88225347,0.0
2.6224897,-0.40998074,-0.64234436,-0.13909754,0.43962044,0.0
-2.0050797,-3.8415928,-0.9526315,1.191181,-1.6112832,0.0
-2.5469403,-5.183446,2.013449,0.71549666,-1.4212852,0.0
-1.3894854,-1.2790575,-1.1918215,0.25370675,-0.16698876,0.0
3.5067537,-1.7664996,-0.17192194,0.274615,0.48665425,0.0
0.20394851,-0.7632619,0.7964051,-0.292975,-0.35867894,0.0
3.3182602,-2.1343193,-0.46481866,0.08246664,0.1378348,0.0
0.73212105,-0.7360163,-0.674302,-0.45062807,-0.13956812,0.0
1.0814886,-1.7843853,1.5350486,-1.1429818,-0.6225484,0.0
1.117935,-0.7969277,-0.35456783,-0.90739673,-0.14269388,0.0
-2.1678665,-3.874916,-0.27748117,0.40467107,-0.24272248,0.0
0.15371253,-1.3457221,-0.39957702,-1.0883011,-0.58909047,0.0
-4.709498,-3.9038877,1.4853426,-0.21685344,1.4601494,0.0
2.9944534,-1.569057,0.71536976,-0.02823017,0.9196932,0.0
2.4321752,-1.4668106,-0.826281,-1.6954211,-0.75334156,0.0
2.3780167,-0.9777416,-0.25555253,0.90450937,0.20725465,0.0
3.1248171,-0.9746203,-0.5529859,-1.3714406,-0.29552224,0.0
-2.3957617,-2.4553726,0.8425607,-0.22072276,-0.25237846,0.0
1.6340579,-1.1968707,-0.5522722,-1.4210551,-0.108433716,0.0
2.9168909,-1.26172,0.932637,0.3026195,0.35043332,0.0
-3.224319,-1.5571184,0.25710347,0.057074875,-0.3242677,0.0
2.452961,0.26158082,-0.22971253,0.87368774,-0.066834845,0.0
-1.1953777,0.75266427,-1.0540949,0.01921669,-0.28418705,0.0
-2.9532688,-3.0832536,0.31167525,0.037689935,-0.39961702,0.0
-3.2989976,-1.7011769,-0.15687732,0.21610205,0.028183052,0.0
-3.4704437,-1.6802495,-0.21913682,0.29854596,0.040562984,0.0
2.8914645,0.26560947,-0.4588338,0.5226648,-0.35184142,0.0
-4.905783,-4.271149,0.76209044,0.18332289,1.1727945,0.0
-3.4140544,0.08832001,1.118465,0.31492338,-0.15413049,0.0
-2.8467605,-3.182707,0.29525056,1.1030914,-1.9744949,0.0
3.188882,-0.45606503,-0.44933772,0.8437577,-0.23239614,0.0
-3.8089585,-1.8425107,-1.2989622,0.89665043,-0.52826744,0.0
-3.2705512,-2.9843795,0.9235659,-0.25076544,0.6643552,0.0
1.7379563,-2.0895996,-0.64099973,-1.551213,-0.35719872,0.0
-2.809655,-1.3430573,0.96153116,0.5971124,-1.269319,0.0
-3.0630076,-3.2341828,2.9644759,-1.4532506,1.3239542,0.0
-0.05740417,-2.6491249,-1.1470068,-0.6373978,0.902245,0.0
3.3096433,-0.8882109,-0.45280755,0.30892643,0.60386705,0.0
2.0584426,-0.46211556,-0.19273372,-1.4949384,0.18915144,0.0
3.234553,-0.82988465,-0.35573715,0.45472044,0.41523638,0.0
0.6774478,-1.8676059,-1.0871419,-0.56491774,-0.047966786,0.0
-0.12878084,-0.876415,1.2408519,-0.1899555,-0.77631354,0.0
-1.8574585,-3.9989278,-1.0122234,0.65611756,-0.3653146,0.0
-0.06411238,-1.8022453,1.6812607,-0.4693496,-0.8373212,0.0
-2.1918998,-2.7315755,-1.0232353,-0.096197516,0.66423136,0.0
-2.521272,-2.9899635,-1.0577806,0.40449077,0.5225827,0.0
3.254771,-1.6390778,-0.19422516,-0.20489317,0.70748657,0.0
1.4590106,-1.4905485,-0.54102695,-0.8625729,-0.4529928,0.0
-0.93095183,-1.6760122,1.8838859,-0.6670049,0.3379678,0.0
1.6605,-0.36935046,-0.35566294,0.5016967,0.4005076,0.0
-1.1678175,0.7566342,-1.0989523,0.03194971,-0.27797547,0.0
1.3956083,-1.2833241,0.49430087,-0.70508987,-0.16025373,0.0
3.3028398,-0.21207878,-0.18978208,0.5751291,-0.012756188,0.0
0.9440492,-2.4018185,0.05829786,-0.8894771,0.28370017,0.0
3.4916272,-1.7862858,-0.34611517,0.64464426,0.2821959,0.0
2.5436287,-0.45619217,1.0543501,0.5380962,0.2934927,0.0
-4.149903,-5.7100263,-0.054567043,1.6325624,-1.0499802,0.0
-4.173081,-5.7042446,-0.041965686,1.6308593,-1.047046,0.0
1.810898,0.5064756,2.0184815,-1.6444222,-0.5493113,0.0
-2.3146381,-3.1400244,-0.08777773,0.96894485,-1.354304,0.0
3.142096,-0.7459409,-0.35252157,0.70366156,0.017807078,0.0
1.616967,0.6647383,-0.24613279,-0.98575693,-1.1917133,0.0
1.046333,-1.8094752,-0.18285044,-0.55914426,-0.08170197,0.0
0.5820082,-0.5287278,-0.8117434,-0.65006655,-0.05817853,0.0
-3.9994798,-3.589954,-0.7504219,0.2829885,0.81075317,0.0
-1.9765029,-2.410698,0.27011305,-0.65946466,0.3640795,0.0
1.6260366,-0.73357725,0.36478263,-0.7920846,0.3987643,0.0
0.70727533,-1.1711259,0.32827628,-0.68043196,-0.13884647,0.0
3.589495,-2.233983,-0.3053422,0.6067819,0.7530087,0.0
3.192241,-0.76571536,-0.38486812,0.7030432,0.25083762,0.0
3.1437583,-1.8792946,-0.5914098,-0.6292528,-0.03164918,0.0
3.1651735,-1.2434237,-0.4718975,0.54467523,-0.24029495,0.0
2.408628,-0.8571971,0.020391308,-0.9184615,-0.16507089,0.0
0.7846086,1.2626452,0.26475802,0.056158282,-0.06692344,0.0
0.6940145,-1.6516904,-0.49015144,-0.72235835,0.10084909,0.0
0.542507,-0.26503742,-0.75635105,-0.43517122,0.043656945,0.0
3.772601,-1.5128677,0.104634695,0.026989594,1.111702,0.0
-4.502185,1.4673626,-0.282513,0.03133605,0.9359684,0.0
0.21667643,-1.3338287,-0.5384842,-0.16843963,-0.1398447,0.0
2.3168921,1.2028049,-0.45899525,1.0474098,-0.26901537,0.0
0.41302115,1.325268,0.43870887,-0.11136381,0.049411852,0.0
-4.229481,-1.9379323,-0.45600787,0.5665699,0.4565632,0.0
3.4212255,-1.5670503,0.21086593,0.26785243,0.7033762,0.0
-0.30771035,-1.4188123,0.101330616,-0.7072508,0.029175788,0.0
-3.2447658,-1.7897273,-0.12607856,0.16362774,0.11530043,0.0
3.1786165,-1.0880702,-0.32473117,0.2955323,0.70975333,0.0
3.7562892,-1.5199468,0.10296065,0.027701285,1.1160195,0.0
2.8115664,-0.39040205,2.105896,0.08138447,0.6754875,0.0
-2.4597719,-3.724612,-0.96487856,1.3511887,-1.6412579,0.0
3.3101983,-0.53978926,-0.48386762,0.5887521,0.10103876,0.0
2.3339224,1.6714966,0.364569,0.45817077,-0.4690937,0.0
-1.9422934,0.4443844,-0.55570126,0.45647883,-0.40172422,0.0
-2.0931048,-0.019555835,-1.071805,0.1465504,-0.14222533,0.0
-1.6807204,-2.2507184,0.18380082,-0.56357694,0.03650597,0.0
3.66996,-1.947765,0.7561288,0.8367345,0.677632,0.0
3.331212,-2.151592,-0.2157202,0.0663474,0.9880299,0.0
-0.57361186,-1.4803913,-1.4029275,-0.4362953,0.4617558,0.0
-0.9708057,0.82291096,-1.4651326,0.1192984,-0.22521634,0.0
-4.4212174,-0.0032864078,0.13482323,0.6948145,-0.8420487,0.0
2.8116434,-1.1117694,-0.24599694,0.86126435,0.29631433,0.0
2.613596,-1.1231368,-0.55819213,-1.8170553,-0.46360534,0.0
-2.908201,-2.9109626,0.04000227,-0.015449752,0.2613226,0.0
1.5364993,-1.4091952,-0.65592664,-1.0044502,-0.38197795,0.0
3.0251775,-1.5525043,-0.47617885,-0.5640882,0.43672338,0.0
-0.43135172,-1.1177329,-0.6525657,-0.305042,0.1569813,0.0
3.0406103,-0.08697277,-0.3789649,0.7084877,0.00784409,0.0
-0.21056035,-1.5489776,-0.18612659,-0.968248,-0.6307975,0.0
-5.2739873,-0.71257,-0.18111439,0.6354972,0.6229933,0.0
-3.6920366,0.46155602,-0.16705784,0.5468492,-0.5068093,0.0
2.8990042,-1.137038,-0.2902017,0.32063887,0.05914031,0.0
-1.1114562,-1.7294657,-0.7981411,-0.09913237,0.056150284,0.0
3.1417093,-0.54919213,-0.51368535,0.9288403,-0.2951668,0.0
2.8082259,0.2088223,-0.2991411,0.48704344,-0.23847309,0.0
-3.345776,-2.938251,1.0736868,-0.32805368,0.7853629,0.0
-2.736851,-2.1934156,1.4590895,-0.6064969,0.321406,0.0
3.0548344,-0.5921764,0.024573345,0.4633959,0.3323356,0.0
-0.061668456,1.8237913,-0.77382284,-0.05538957,0.046883136,0.0
1.0561252,-1.1040739,1.9013146,-1.6500779,-0.23011056,0.0
-0.19561744,0.72997594,0.88873696,-0.8444865,-0.47664306,0.0
2.8738515,-1.3356956,-0.59038246,0.41950697,0.85647273,0.0
-0.34225333,-1.6761339,-0.058569707,-1.0141219,-0.5119385,0.0
3.5995705,-2.3551004,-0.21794608,0.47708178,0.6287034,0.0
1.1863587,-2.2965593,-1.1856223,-1.1056147,-0.47917813,0.0
2.9495492,0.2667824,-0.35062975,0.8410875,-0.27956083,0.0
3.4111044,-1.7387974,0.03225629,0.40253624,0.5816355,0.0
-1.6447861,-2.2371504,0.17135969,-0.7793028,0.55119264,0.0
0.3336249,-1.4234042,-0.5291177,-0.6357163,-0.42841667,0.0
-3.334718,-4.039964,-1.0788072,0.08127705,0.9160121,0.0
1.3449737,0.050493494,0.4254328,0.6174051,0.26641938,0.0
0.91861564,-2.8046093,-1.0042355,-1.0933789,-0.30727306,0.0
-2.006808,-1.3459158,-0.039742325,-0.24814057,0.08635039,0.0
-4.777303,-2.2287009,0.15144992,0.91789496,0.680094,0.0
-1.8404874,-2.3692906,0.28789946,-0.70321596,0.36033612,0.0
1.5132468,-0.61828184,-0.5175991,1.0273168,0.61028177,0.0
-0.5665636,-1.6643727,1.8101816,-0.63714623,-0.09260949,0.0
2.0485976,-1.6784179,-0.56379324,-1.1973009,-0.73729724,0.0
-0.3170066,-1.4447904,0.09031398,-0.7067911,0.039598897,0.0
2.8995943,-1.5148432,-0.8721681,-0.7878495,-0.1542725,0.0
3.576156,-1.8133662,-0.20204115,0.038060054,0.9098408,0.0
-5.124822,-1.6949652,-0.08377688,1.1544703,0.8163502,0.0
2.8569546,-0.34021056,0.15574698,0.3743614,0.37581542,0.0
2.4605398,-1.0693401,0.85006344,0.11905928,0.6005426,0.0
-4.301177,-4.660512,-1.552097,0.2997089,1.8376703,0.0
2.909922,-2.1070683,-0.8680945,-1.6236335,-0.48833328,0.0
2.9264364,-2.048236,-0.6424476,-0.4290894,0.7579273,0.0
1.4172176,-0.037975516,-0.59856266,-0.40144342,-0.29806554,0.0
3.0013387,-1.3766954,0.72430235,0.5844831,0.052660093,0.0
-5.025262,0.13338256,1.0885918,0.7415502,-0.67402804,0.0
3.4358737,-1.6773903,-0.12867966,0.24126054,0.5515735,0.0
2.8631175,-1.487767,-0.20092939,0.5365151,0.7175821,0.0
1.9540925,-1.7643343,-0.9527284,-1.5063856,-0.5661433,0.0
2.6130285,1.1964793,-0.17590263,0.6895483,0.4941338,0.0
-1.9834441,-1.1863773,0.17549625,-0.0885402,-0.48836443,0.0
2.7607334,-1.5167613,1.2228253,0.18339074,0.11641247,0.0
-2.3725429,-0.8560628,-0.2692109,-0.11797937,-0.3606915,0.0
2.306229,1.1008284,0.43463737,0.83314246,0.45578513,0.0
-2.7774475,-2.235975,1.3618172,-0.4706118,0.14021495,0.0
0.41847935,2.1101758,-1.0516907,-0.5071497,-0.17197116,0.0
2.5436633,-0.45623285,1.0543245,0.5380663,0.29351556,0.0
1.1830866,-2.3281333,-0.9828929,-0.6024686,-1.0745277,0.0
3.1820326,-1.1830417,-0.42669478,0.47232726,0.5271676,0.0
-0.27014655,-3.1786695,-0.71150523,-0.7428024,0.6109113,0.0
-1.526529,-2.0931392,0.9958889,0.18449223,-0.8783838,0.0
3.0093806,-0.87263477,1.2082559,1.1389108,0.22711545,0.0
2.6027257,0.74976254,-0.029335689,0.79881597,0.18762586,0.0
-3.3398626,-3.0980787,-0.49432865,0.20868711,0.20657118,0.0
3.0725756,-0.6188261,0.13310246,0.43841362,0.85734546,0.0
0.112964675,-0.95292294,-0.8116776,-0.43660325,0.19870819,0.0
2.9458928,-1.189058,0.8297359,0.27784687,0.41860548,0.0
2.6783597,-1.3255739,2.534507,-0.21802926,0.8928874,0.0
-2.5963302,-2.817687,-0.8052325,-0.008501648,0.78099674,0.0
-0.595298,-1.2060596,-0.6344722,-0.5672794,0.06354098,0.0
2.0863123,-0.07711056,-0.72392964,1.344915,-0.29674426,0.0
2.16706,-1.6862878,-0.72899,-1.3474028,-0.81984526,0.0
-2.5847783,-2.9442134,0.23479182,0.9082602,-1.9667656,0.0
1.7486223,0.3822283,-0.3948507,-0.76669556,-0.80125475,0.0
-2.306642,-2.8229814,-1.148966,0.35627046,0.59816515,0.0
0.15869674,-1.1282564,0.03181272,-0.51465255,-0.18733422,0.0
0.17160429,-0.035498288,0.74647796,-0.7331266,-0.043614767,0.0
0.24739608,-1.5279485,1.3806243,-0.5837837,-0.71242666,0.0
1.2761358,-1.5771735,1.379197,-1.059826,-0.60569435,0.0
1.8203874,-1.1664369,-0.39478102,-0.8492457,-0.19499767,0.0
0.98839647,-2.479595,-0.9223881,-1.4084144,0.7870522,0.0
-1.916083,-2.6462054,-0.85810274,-0.076459415,0.45286447,0.0
3.0133972,-0.8644125,1.2108878,1.14065,0.22781068,0.0
0.27504432,-1.1787674,-0.61545444,-0.3339048,0.009937993,0.0
-2.004727,-1.2369564,1.3241525,0.5119598,-0.86608684,0.0
3.3314888,-1.9301305,0.034224283,0.42336437,0.62229615,0.0
0.54460025,0.48622784,-0.9207784,-0.2559185,-1.0389555,0.0
3.0641944,-0.6233884,0.034852114,0.46277612,0.3523848,0.0
-1.8637435,-1.6250632,1.34244,0.3626389,-0.86799717,0.0
2.6760209,-0.6523791,1.3005483,0.53219265,-0.08214314,0.0
-1.384986,1.2294525,-1.4717147,-0.03177184,0.015901871,0.0
1.5440744,-1.322543,-0.6466123,-0.99089414,-0.3498508,0.0
3.2671897,-0.8155056,-0.2273766,0.37441278,0.7061681,0.0
0.8053845,-0.70345277,-0.84450716,-0.37832332,-0.2998496,0.0
3.0333169,-2.0416005,-0.49517736,-0.630812,-0.15973978,0.0
0.3438759,-1.6791126,1.3905147,-0.60368174,-0.6329419,0.0
-3.4815867,-2.8836846,-0.58252877,0.25542438,0.3699267,0.0
2.9846766,-1.2416576,-0.44459897,0.29348743,0.528553,0.0
-0.6486527,1.0427917,-0.78385615,-0.42077222,0.038887404,0.0
-1.8968124,-1.4999943,1.3389153,0.41526493,-0.8616504,0.0
-3.259551,-2.5557137,0.08314746,-0.18790916,0.8372142,0.0
1.9009626,-0.14633738,0.067456104,-1.4701831,-0.3839948,0.0
1.7913158,0.19326335,-0.2236545,0.7269092,0.22606206,0.0
2.811507,-0.3854242,0.3433285,0.5373845,0.07835874,0.0
3.1148813,-1.2272094,-0.38759446,0.7805039,1.3372111,0.0
2.9274843,-1.814661,-0.65937257,-0.57789433,0.56382936,0.0
3.2134073,-2.054541,0.8410432,-0.27614895,-0.123026155,0.0
3.230728,-2.1051788,-0.21820559,-0.062378243,0.097206615,0.0
2.598785,-0.17028303,2.3642168,0.12835297,0.4830095,0.0
3.2250998,-1.5266384,-0.22267269,-0.13152657,0.46058455,0.0
1.0414989,-1.3251141,0.42270863,-0.8546285,0.20327866,0.0
3.284715,-0.80785155,0.7721192,0.21772856,0.3690788,0.0
2.7895913,0.96461517,-0.49488074,1.0474155,-0.23240037,0.0
1.9854288,-1.5882992,-0.955179,-1.4206672,-0.74708134,0.0
-1.4991906,0.2657567,-0.05900375,-0.52981895,-0.15721717,0.0
-3.2218852,-2.4814448,1.549186,-0.7402352,0.99061996,0.0
2.3980296,-0.2700415,0.26335385,-1.6990403,-0.555061,0.0
-0.26119092,1.9210159,-0.4771021,-0.32505763,-0.26864198,0.0
3.232974,-0.92366976,-0.5640219,0.3388266,0.35120204,0.0
2.9922335,-1.2182987,-0.4681678,-1.2173411,-0.38536745,0.0
2.5262058,-1.8520714,-0.44867226,-1.7739351,-0.42712948,0.0
1.695184,-0.009792541,-0.051814795,0.81538904,0.22609289,0.0
-3.5212405,-3.393106,0.63729274,0.8508992,-1.2901298,0.0
-3.0771945,-1.4911091,-0.9080399,0.97581035,-0.4402942,0.0
0.48068586,0.12646368,-0.07694163,0.08635886,-3.028253,0.0
-0.06267454,2.079246,0.12821732,-0.6427804,0.064388186,0.0
3.5707717,-1.7253412,-0.17291252,0.32478312,0.54464614,0.0
-2.889363,-3.571861,0.98794544,-0.5817796,2.040958,0.0
-3.7617707,-2.3565285,0.9955192,-0.5007562,1.2157689,0.0
-0.9097007,-3.036401,-1.0416036,-0.4255235,1.0178028,0.0
-2.8718696,-2.360091,1.2949036,-0.43227497,0.23258007,0.0
-3.926999,0.636541,1.4400395,0.16892512,-0.7879411,0.0
0.2179419,-1.1708373,-0.6279262,-0.120507106,0.012176507,0.0
-5.480555,-1.6923888,-0.41364917,1.1588048,0.8108805,0.0
3.132661,-1.1586156,-0.3996912,0.6256785,0.026841462,0.0
-3.7304726,-3.3904011,-0.64407593,1.6631349,-1.5110301,0.0
3.4006958,-1.4632562,-0.39563274,0.89088154,0.5700261,0.0
2.6957076,-2.0407574,0.71835256,0.19978642,0.9722535,0.0
3.282451,-1.4292136,-0.37366095,0.019045232,0.1753167,0.0
-0.6095696,1.3866882,1.1764385,-0.9165559,0.27404308,0.0
0.7499452,-0.67846036,-0.684539,-0.4277727,-0.14204048,0.0
2.6762471,-0.6526936,1.3007952,0.5321288,-0.08255142,0.0
3.2790496,-2.4643025,0.6053634,-0.5115416,-0.9363415,0.0
1.8819044,0.3697183,-0.07525257,1.2121263,0.23110746,0.0
-2.102893,-0.7610984,-0.44470483,-0.76050276,1.9062457,0.0
3.053976,-0.4664659,0.08550738,0.38239664,0.51778126,0.0
-4.5563655,-3.7220829,1.8212141,-0.3222209,1.3303493,0.0
-2.4579132,-2.49174,-0.012022978,1.125881,-2.1637807,0.0
1.5722386,-1.2308766,-0.6084094,-1.4360907,-0.14219683,0.0
1.9386289,-0.14655809,0.32774153,-1.6650145,-0.368031,0.0
1.8036274,-1.9478005,-0.87030524,-1.5380825,-0.46601737,0.0
1.3107771,-1.8565514,-0.71593297,-1.0947697,-0.53057975,0.0
3.6029491,-1.5864972,0.087222956,0.03439151,1.1566066,0.0
3.1816316,-1.243486,-0.27704886,0.73108065,0.22361268,0.0
3.110504,-0.64209205,-0.37826037,0.7011065,-0.112674996,0.0
-4.112656,0.1810267,0.5619561,0.7334004,0.100763544,0.0
1.3562388,-1.9861407,-1.286694,-1.087148,-0.60973626,0.0
-1.2951018,-0.9038112,-0.30622235,-0.40092623,-0.37259683,0.0
-3.1129909,0.12665997,0.5390306,0.55504715,-0.4189588,0.0
-2.9885654,0.031589516,0.08505915,0.61504155,-0.5117316,0.0
2.6287796,-0.43911573,0.77607256,0.8259772,-0.106626794,0.0
-0.035244092,-2.4563336,-1.3600057,-0.5588675,1.0670071,0.0
-0.0050296243,-2.151479,-1.1408708,-0.5099303,0.79752606,0.0
2.7011476,-1.1039758,1.6149421,0.26635605,0.38899374,0.0
-4.196159,0.013561134,-0.32593375,0.42088515,-0.012081694,0.0
3.4340837,-1.4210399,0.48911476,0.8839662,0.6182527,0.0
-0.3195699,1.7911934,-0.6525712,-0.25903216,-0.3333937,0.0
2.1922433,0.34102836,-0.038282864,0.99286157,0.48063153,0.0
-3.0616086,-0.011023488,0.0824394,0.6390723,-0.4727242,0.0
-2.8262508,-1.1702565,-0.54978937,1.0092138,-1.0909997,0.0
1.8852559,1.6690257,0.31791258,0.88383174,0.070837885,0.0
2.585334,-0.05706301,0.9703617,-0.060695328,0.036668487,0.0
2.7368107,-1.0583416,-0.25640026,-0.7358445,-0.1012089,0.0
3.2257423,-0.38176233,-0.38611972,0.759908,-0.17331085,0.0
0.6412165,0.73779744,-1.0722787,-0.37297875,-1.01287,0.0
-3.523957,-2.0104046,-0.5265156,0.91762793,-0.67128664,0.0
0.33528352,0.37020618,1.6101031,-1.0732583,-0.767033,0.0
3.2815225,-1.8400145,0.1707381,0.24770984,0.799588,0.0
-2.2292576,0.49791846,-0.5645471,0.29768932,-0.25063077,0.0
2.4889386,-0.38559327,1.0975147,0.5842859,0.25501746,0.0
1.8596016,-1.8818866,0.82667255,-1.5988789,-0.9151638,0.0
2.0568495,0.13412932,-0.13535598,0.57411486,-0.21018523,0.0
1.6934676,-1.648812,0.5732861,-0.97473454,-0.46610194,0.0
3.1572838,-1.2559149,-0.46577418,0.5596955,-0.2418596,0.0
3.143671,-1.6921495,-0.38961023,0.95016545,-0.13018562,0.0
3.2716954,-1.7747968,-0.6198133,-0.60725504,0.25957972,0.0
1.5674187,-1.3890177,-0.6723521,-1.0043377,-0.7074212,0.0
1.6266218,0.38309327,-0.3633935,-1.0066795,-0.5174632,0.0
2.0654328,-0.4815252,-0.21855856,-1.4873108,0.21869555,0.0
-2.3286803,-3.16254,-0.20992999,1.0019333,-1.2211481,0.0
-3.625175,0.6801533,-1.001263,0.4847767,-0.071567275,0.0
-0.8235716,1.2750254,-0.8359384,-0.47152326,0.09185122,0.0
0.1398586,-1.725893,-0.6906504,-0.8441224,-0.740699,0.0
-3.036467,-4.0283437,0.09908219,0.46927667,0.082225315,0.0
-0.94673854,0.41858515,0.8679279,-0.17123713,-0.3657221,0.0
3.1912675,-1.2275066,-0.29407302,0.7015864,0.41948786,0.0
0.43791535,-1.5291665,-0.42441532,-0.5467967,-0.014407792,0.0
-1.2275419,-2.213949,0.3062722,0.36569652,-1.2670757,0.0
3.24184,-1.5023586,-0.26126784,-0.09324595,0.38535136,0.0
-1.9387624,-2.4509368,-0.87734234,-0.068337955,0.44899428,0.0
-1.9239699,-1.2334958,0.030842125,-0.16349009,-0.3731744,0.0
-1.500066,0.5173772,-0.54131347,-0.26619962,-0.24838056,0.0
0.42339748,-0.75276214,-0.6843283,-0.18042879,-0.34244874,0.0
-4.136622,0.24954042,0.17711882,0.70445263,-0.6466712,0.0
3.1603408,-1.0877316,-0.7223463,-1.2794472,-0.19990876,0.0
-0.9011115,0.7354582,-0.7863026,-0.30248046,0.21068892,0.0
2.9244907,-1.4711925,-0.17735994,0.5747491,0.65867347,0.0
2.9061418,-0.71445936,0.017992878,0.6421445,0.23641773,0.0
-3.1851444,-0.07481788,0.058954123,0.6725592,-0.37224555,0.0
2.750912,-1.2105619,1.3594615,0.33035454,-0.1348834,0.0
2.9217973,-0.40229437,0.095263965,0.40866596,0.33809993,0.0
-4.8189716,-1.7084861,0.14230803,1.1223401,0.8042564,0.0
2.8650062,-0.97223085,2.5359719,-0.2962725,0.9053601,0.0
0.26908582,-1.5552839,-0.50037825,-0.32234383,-0.29453957,0.0
3.1632252,-1.006447,1.2995744,0.99757457,0.3247687,0.0
1.4544617,-1.2582649,-0.5490599,-0.8950663,-0.27147454,0.0
3.1502454,-1.1488781,-0.38012552,0.67097116,0.13045628,0.0
-2.479607,0.89166176,0.8044073,-0.07346388,-0.9048183,0.0
-3.4611676,-2.438931,0.62833846,-0.40623665,0.88296735,0.0
1.9505069,0.28670093,-0.75019735,-0.4744205,-0.22961485,0.0
-2.616783,-3.1581175,0.58122337,0.28044868,-0.98990005,0.0
3.0185738,-0.9398121,1.8745599,-0.06894429,0.69188505,0.0
0.35723734,-0.3882896,-0.7978305,-0.7011387,0.1676123,0.0
-2.3346713,-0.13855304,0.026506824,0.123942964,-0.6191683,0.0
-1.6563317,-2.2353988,0.15977968,-0.776575,0.56550914,0.0
-0.65197486,-1.5242865,1.8709644,-0.6800678,-0.007925576,0.0
0.16637747,-1.3961995,-0.26057443,-0.36113656,-0.27183998,0.0
2.0857315,-2.0375562,-0.3950393,1.396807,0.036250446,0.0
2.62323,-1.094769,-0.60572785,-1.8602569,-0.43553418,0.0
1.0208595,-1.3698615,0.4530028,-0.86780125,0.16916974,0.0
0.21101183,0.78450507,-0.2346883,-0.32489684,-0.776459,0.0
-0.11234945,1.063783,-0.16394672,-0.37863278,-0.4298271,0.0
-0.36533374,-1.5899994,1.4959953,-0.45206696,-0.7155689,0.0
-2.0778496,0.056869682,-0.605819,0.3089071,-0.42374521,0.0
1.215037,-1.899987,-0.7264741,-1.111583,-0.5381796,0.0
2.8908405,-0.027279586,0.46096706,0.7170279,-0.040627263,0.0
-0.84813046,-1.5204118,-1.0760535,-0.60503376,0.41621333,0.0
