,date,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed,rainfall
6997,58,1010.7,14.0,7.8,4.7,-8.3,31.3,75.0,7.8,290,4.3,0.0
6998,59,1008.4,12.8,6.6,2.0,-6.5,39.5,33.0,8.1,290,4.7,0.0
6999,60,1011.2,13.0,6.6,1.2,-5.9,42.3,3.0,9.9,290,4.4,0.0
7000,61,1008.7,14.7,7.8,1.3,-6.6,37.6,58.0,7.5,290,3.3,0.0
7001,62,1002.5,16.1,9.4,2.5,-5.6,36.4,48.0,7.9,20,3.3,0.0
7002,63,1003.2,16.3,9.9,5.0,-2.2,46.1,23.0,9.2,270,4.7,0.0
7003,64,1009.6,12.9,8.4,5.6,2.1,66.3,86.0,2.5,250,3.9,0.0
7004,65,1005.6,12.4,8.4,5.7,-0.2,55.0,63.0,3.0,290,4.3,0.0
7005,66,1009.1,12.7,7.0,3.1,-2.9,51.1,15.0,10.1,270,5.1,0.0
7006,67,1014.3,13.4,6.1,0.6,-7.2,39.4,1.0,10.7,290,4.2,0.0
7007,68,1011.2,14.9,7.2,-0.4,-10.1,31.8,54.0,9.7,290,3.0,0.0
7008,69,1003.2,15.3,10.1,6.7,-9.5,26.4,71.0,0.3,50,2.9,0.0
7009,70,998.7,10.0,6.6,3.5,-0.7,61.0,49.0,3.6,230,4.3,0.0
7010,71,1000.8,7.9,3.9,-0.3,-5.8,55.1,49.0,1.8,270,6.0,0.0
7011,72,1009.3,8.5,3.5,-0.4,-10.0,38.5,18.0,10.1,270,7.2,0.0
7012,73,1011.9,10.0,5.0,-1.7,-6.8,45.3,55.0,7.0,200,3.8,0.0
7013,74,1006.8,11.3,5.5,1.6,0.0,72.8,74.0,2.8,270,5.4,1.0
7014,75,1009.9,9.2,4.3,0.2,-1.1,69.9,55.0,5.0,290,5.1,0.0
7015,76,1012.6,12.4,6.3,2.6,-3.0,55.4,20.0,9.9,290,4.4,0.0
7016,77,1009.4,14.4,7.1,1.4,-5.6,43.8,63.0,8.7,270,4.7,0.0
7017,78,1006.5,16.7,10.0,3.4,-0.2,52.0,14.0,8.3,20,3.3,0.0
7018,79,999.8,14.6,10.3,7.1,6.4,79.0,88.0,0.0,90,3.9,1.0
7019,80,998.1,11.1,7.1,1.9,3.2,77.4,79.0,3.9,270,5.5,1.0
7020,81,1009.4,8.3,3.3,-0.7,-9.5,40.9,8.0,11.1,290,5.0,0.0
7021,82,1010.4,8.2,3.3,-0.4,-7.3,46.9,30.0,7.9,320,6.3,1.0
7022,83,1010.6,9.7,4.3,-0.8,-6.9,45.4,1.0,11.3,230,4.9,0.0
7023,84,1006.6,11.5,7.3,2.9,-1.0,56.1,66.0,1.7,230,5.1,0.0
7024,85,1006.8,17.6,11.4,7.4,0.4,51.1,26.0,9.9,270,4.7,0.0
7025,86,1002.2,16.2,11.6,8.9,5.2,66.4,85.0,3.4,200,6.4,0.0
7026,87,1003.4,14.6,9.4,5.6,-1.9,49.9,61.0,9.9,270,4.8,0.0
7027,88,1003.5,15.1,9.2,5.5,-6.5,33.1,46.0,10.5,320,4.7,0.0
7028,89,1002.1,8.4,5.2,3.5,0.2,72.0,94.0,3.0,270,6.3,1.0
7029,90,1008.7,8.4,4.4,2.6,-7.1,46.0,51.0,3.2,290,5.5,0.0
7030,91,1011.8,11.3,5.5,0.3,-8.4,39.8,13.0,11.7,270,5.8,0.0
7031,92,1012.2,13.0,6.7,1.3,-8.0,36.9,3.0,11.7,290,6.1,0.0
7032,93,1012.7,13.6,7.6,1.9,-7.3,36.1,3.0,11.7,290,5.0,0.0
7033,94,1007.2,15.7,9.2,3.0,-3.7,43.0,0.0,11.7,270,5.0,0.0
7034,95,999.4,17.2,11.4,7.0,-4.1,41.0,30.0,9.3,230,5.4,0.0
7035,96,1001.7,12.2,9.3,5.9,-4.5,39.9,85.0,0.5,50,2.8,1.0
7036,97,1000.2,20.3,12.6,5.6,-2.1,43.1,44.0,11.4,290,4.8,0.0
7037,98,1004.7,17.2,11.6,7.6,-8.0,25.6,33.0,10.9,290,5.2,0.0
7038,99,1005.6,13.9,9.2,4.7,-3.4,49.1,94.0,0.8,70,4.4,1.0
7039,100,1002.4,10.2,7.1,4.7,3.5,78.4,83.0,1.1,90,3.1,1.0
7040,101,1004.8,15.7,9.5,4.3,0.8,58.0,46.0,9.8,290,4.7,0.0
7041,102,1007.7,18.4,11.4,5.5,-0.4,48.5,18.0,11.4,290,5.1,0.0
7042,103,1009.2,17.9,11.8,6.2,-5.4,34.0,56.0,10.8,270,5.0,0.0
7043,104,1004.8,13.6,9.6,6.9,-2.9,45.5,60.0,5.0,270,7.3,1.0
7044,105,1008.3,18.1,11.6,3.9,-6.2,30.9,0.0,12.1,270,4.7,0.0
7045,106,1006.8,22.6,14.9,6.8,-6.6,26.3,48.0,11.5,290,4.1,0.0
7046,107,1002.4,21.8,15.3,9.1,0.0,37.5,39.0,12.2,270,4.9,0.0
7047,108,1001.8,16.2,12.6,10.4,7.9,74.4,63.0,1.5,270,5.3,0.0
7048,109,1005.9,19.7,13.8,9.6,4.7,57.5,48.0,5.9,70,3.2,0.0
7049,110,1004.7,19.1,14.3,9.7,7.8,66.9,71.0,5.0,290,4.5,1.0
7050,111,1003.4,20.2,14.8,12.2,10.6,77.8,79.0,4.1,290,4.2,1.0
7051,112,1004.7,28.2,19.3,10.7,7.2,50.6,23.0,11.1,270,4.2,0.0
7052,113,1002.2,25.5,20.4,15.3,9.8,52.0,84.0,4.2,270,3.8,0.0
7053,114,996.3,25.9,19.5,15.8,13.4,70.4,50.0,8.0,290,4.5,1.0
7054,115,996.9,17.2,13.2,9.4,8.5,75.9,94.0,0.0,70,3.6,1.0
7055,116,1003.1,9.9,8.4,6.2,5.4,82.1,80.0,0.0,20,3.5,1.0
7056,117,1010.9,18.2,11.6,4.1,1.3,52.6,48.0,10.3,290,3.6,0.0
7057,118,1010.2,16.6,12.9,9.9,2.0,48.8,81.0,3.4,290,3.7,0.0
7058,119,1004.0,17.3,13.0,8.3,3.3,52.9,58.0,3.3,50,2.0,0.0
7059,120,998.7,22.5,15.5,9.0,5.2,52.8,44.0,11.2,270,4.2,0.0
7060,121,996.4,22.2,16.4,11.2,5.1,48.9,19.0,10.9,270,4.8,0.0
7061,122,1001.6,25.3,17.1,10.6,-2.0,28.5,0.0,12.7,290,5.1,0.0
7062,123,1006.4,26.1,17.9,10.1,2.0,37.5,0.0,12.4,290,4.4,0.0
7063,124,1007.8,27.4,19.5,12.0,4.2,40.4,49.0,10.7,290,4.1,0.0
7064,125,1005.8,26.5,19.2,13.6,1.8,35.8,51.0,11.1,270,5.3,0.0
7065,126,1006.4,19.8,14.5,9.8,-5.3,27.1,3.0,12.8,290,5.3,0.0
7066,127,1005.7,21.9,15.0,8.4,-1.5,33.4,0.0,12.9,250,5.0,0.0
7067,128,1002.1,21.3,15.6,10.1,4.3,48.3,61.0,12.2,200,5.1,0.0
7068,129,1000.8,22.9,16.6,11.7,2.3,43.3,31.0,12.1,270,4.5,0.0
7069,130,1003.1,26.8,17.8,10.3,5.7,48.0,35.0,12.3,270,4.1,0.0
7070,131,1003.7,28.3,20.3,13.2,5.2,39.0,20.0,12.7,290,3.9,0.0
7071,132,1004.8,28.9,21.6,14.7,5.3,36.0,43.0,12.0,270,3.1,0.0
7072,133,1004.4,22.8,18.7,15.5,5.5,43.4,83.0,1.0,290,4.9,0.0
7073,134,1003.0,26.9,19.6,12.9,6.4,44.5,16.0,13.0,270,4.1,0.0
7074,135,1002.9,28.0,20.7,14.8,8.6,48.1,45.0,8.4,290,3.9,0.0
7075,136,1001.9,30.0,23.5,16.7,9.5,43.8,25.0,12.5,270,4.1,0.0
7076,137,1002.2,28.3,23.6,17.6,10.4,44.9,75.0,4.2,70,3.2,0.0
7077,138,1001.8,25.9,22.8,19.1,10.6,46.8,85.0,4.3,110,4.8,0.0
7078,139,998.8,21.6,19.4,17.9,18.1,93.0,100.0,0.0,70,2.7,1.0
7079,140,994.9,20.2,16.4,13.0,8.8,63.6,45.0,10.5,270,6.1,1.0
7080,141,995.2,23.8,17.2,11.7,6.2,52.0,0.0,13.1,200,5.9,0.0
7081,142,995.3,26.5,19.5,12.3,6.2,46.0,14.0,12.6,230,5.4,0.0
7082,143,998.4,29.2,22.1,15.0,8.1,45.0,0.0,13.2,270,3.5,0.0
7083,144,1000.8,33.4,24.2,16.2,11.4,46.4,14.0,12.7,290,4.1,0.0
7084,145,1005.0,28.6,23.4,18.4,9.7,45.6,79.0,7.1,200,4.2,0.0
7085,146,1003.7,31.1,24.5,18.6,8.6,39.0,60.0,11.0,270,4.5,0.0
7086,147,994.5,22.3,17.8,14.3,14.2,80.9,86.0,0.0,140,5.3,1.0
7087,148,1000.7,24.6,18.1,11.9,5.2,45.9,21.0,13.0,270,4.9,0.0
7088,149,999.7,26.5,20.3,13.3,7.7,48.4,4.0,13.3,290,4.9,0.0
7089,150,1000.7,24.5,19.6,14.6,7.8,48.0,79.0,7.0,200,5.4,0.0
7090,151,1000.3,23.3,19.1,16.1,8.0,49.6,23.0,12.3,290,5.4,0.0
7091,152,1000.1,23.7,18.9,14.8,10.7,60.5,55.0,9.4,270,4.2,0.0
7092,153,997.6,27.8,21.1,14.1,6.2,42.1,6.0,13.0,290,4.6,0.0
7093,154,997.9,29.5,23.1,16.0,9.4,42.9,6.0,12.3,160,5.0,0.0
7094,155,999.3,29.0,22.6,17.6,12.8,56.4,30.0,12.8,290,4.4,0.0
7095,156,1001.8,29.6,23.0,17.8,15.3,63.8,54.0,8.9,270,4.3,0.0
7096,157,999.9,25.1,21.2,18.6,16.5,75.9,91.0,0.0,90,4.1,1.0
7097,158,993.5,24.7,20.0,17.0,15.4,77.3,74.0,3.7,50,3.5,1.0
7098,159,997.9,27.6,21.9,16.0,12.5,57.5,59.0,9.3,50,4.0,0.0
7099,160,995.5,26.5,21.6,17.1,14.7,66.1,89.0,4.2,290,4.0,1.0
7100,161,997.3,21.9,18.4,15.7,12.4,70.3,80.0,0.6,70,2.4,1.0
7101,162,998.8,26.1,20.5,15.5,9.7,51.1,35.0,10.7,50,3.0,0.0
7102,163,1000.3,26.4,21.5,16.1,12.2,57.1,11.0,13.0,290,4.6,0.0
7103,164,999.7,28.8,23.0,16.6,11.9,51.9,31.0,12.3,290,4.0,0.0
7104,165,995.3,28.4,23.0,19.1,12.8,54.8,61.0,6.1,290,4.2,0.0
7105,166,990.5,27.4,21.9,17.9,13.7,61.5,31.0,12.2,290,5.3,1.0
7106,167,996.7,27.2,22.0,16.1,12.0,55.4,39.0,11.1,50,4.7,0.0
7107,168,1001.8,26.2,21.7,18.1,13.0,59.1,45.0,12.7,290,4.1,0.0
7108,169,1000.3,24.8,20.8,17.0,16.7,78.6,95.0,2.0,250,4.0,1.0
7109,170,997.8,25.4,21.4,18.9,17.2,77.8,94.0,0.9,270,4.1,1.0
7110,171,997.1,27.8,22.7,19.8,16.7,70.6,80.0,6.9,270,4.2,0.0
7111,172,996.1,26.1,22.1,19.4,16.9,72.9,73.0,3.4,290,3.7,1.0
7112,173,996.5,30.6,24.2,17.7,9.8,42.3,21.0,13.0,70,2.9,0.0
7113,174,998.2,31.0,25.0,19.1,10.2,40.4,30.0,12.9,50,4.4,0.0
7114,175,1001.9,30.9,25.2,20.9,12.6,46.9,16.0,13.6,270,4.1,0.0
7115,176,1004.2,32.8,25.6,19.5,13.2,49.1,13.0,13.4,290,4.2,0.0
7116,177,998.4,29.5,25.5,20.7,14.9,52.6,95.0,1.1,50,3.1,0.0
7117,178,990.9,31.2,25.5,21.9,19.3,70.5,83.0,3.9,50,3.5,1.0
7118,179,991.9,29.0,24.7,22.3,18.1,67.3,85.0,2.4,290,3.8,0.0
7119,180,988.3,27.7,23.1,19.6,17.5,72.0,81.0,4.1,50,3.2,1.0
7120,181,990.7,28.5,23.9,20.9,18.6,73.5,69.0,5.2,200,4.5,0.0
7121,182,995.4,28.9,23.9,20.6,16.2,64.4,49.0,10.9,270,5.2,0.0
7122,183,998.8,30.1,24.4,20.8,16.4,63.5,40.0,11.9,270,4.3,0.0
7123,184,998.1,27.4,24.1,21.2,16.6,64.6,64.0,3.3,290,3.8,0.0
7124,185,996.5,32.8,25.4,20.0,15.5,59.6,24.0,12.7,290,4.5,0.0
7125,186,993.2,35.0,27.6,20.2,12.9,42.1,38.0,11.8,20,4.3,0.0
7126,187,994.1,36.1,29.7,24.6,14.2,40.9,34.0,11.8,90,3.9,0.0
7127,188,997.5,32.5,26.7,22.7,12.7,43.3,75.0,9.8,90,3.3,0.0
7128,189,997.9,31.0,25.1,21.2,12.6,46.6,60.0,9.3,70,3.3,0.0
7129,190,996.7,30.0,25.0,19.7,12.3,46.4,49.0,7.7,90,3.1,0.0
7130,191,997.3,27.3,22.7,19.3,14.9,64.1,84.0,3.1,70,3.3,1.0
7131,192,995.2,25.9,21.9,19.5,17.4,76.9,99.0,0.0,50,2.8,1.0
7132,193,996.3,28.7,23.6,20.0,16.5,65.5,68.0,7.0,290,4.4,0.0
7133,194,992.0,29.7,24.9,22.1,18.1,67.3,64.0,4.1,290,3.9,0.0
7134,195,992.6,31.6,25.9,21.2,18.1,64.6,45.0,7.8,290,3.8,0.0
7135,196,997.2,27.4,23.8,22.1,19.9,80.0,75.0,0.1,50,3.0,1.0
7136,197,1000.7,28.8,24.7,21.4,20.5,79.0,73.0,4.0,50,3.4,1.0
7137,198,1001.2,29.2,25.6,22.3,20.4,73.9,90.0,1.0,270,2.9,1.0
7138,199,998.7,32.1,26.9,23.3,19.5,65.0,64.0,3.2,290,3.2,0.0
7139,200,996.4,35.0,28.6,22.8,19.9,61.3,46.0,9.8,90,4.6,0.0
7140,201,990.8,31.9,28.0,25.1,21.0,66.9,95.0,1.2,90,3.6,1.0
7141,202,991.8,27.0,25.1,24.2,22.7,87.1,94.0,0.6,230,4.4,1.0
7142,203,996.3,31.0,26.7,24.2,21.6,74.6,75.0,6.1,200,3.6,1.0
7143,204,995.3,32.9,28.1,24.4,22.0,70.8,86.0,4.0,230,3.6,0.0
7144,205,994.5,27.2,26.5,25.2,23.1,82.3,96.0,0.0,200,3.4,1.0
7145,206,994.6,27.4,26.3,25.6,24.5,90.1,99.0,0.0,200,3.4,1.0
7146,207,993.9,25.9,25.1,23.7,24.2,95.3,99.0,0.0,200,4.5,1.0
7147,208,995.7,33.4,28.4,24.9,23.5,76.6,76.0,4.7,140,3.9,1.0
7148,209,998.2,28.2,26.1,25.0,23.9,88.3,98.0,0.0,200,4.8,1.0
7149,210,999.2,30.0,27.5,25.6,22.5,74.5,80.0,2.6,200,5.0,1.0
7150,211,997.1,30.8,28.1,26.3,23.2,75.3,88.0,1.6,200,5.9,1.0
7151,212,999.3,27.5,25.8,24.0,24.2,91.1,98.0,0.0,200,5.3,1.0
7152,213,1002.0,30.1,26.3,23.5,23.7,86.4,78.0,4.9,270,4.6,1.0
7153,214,1001.8,33.1,28.4,24.7,23.1,74.6,35.0,8.3,270,3.0,0.0
7154,215,1001.0,36.0,29.4,25.6,22.7,69.0,36.0,10.6,50,4.5,1.0
7155,216,1000.9,34.4,28.3,25.0,23.2,75.9,58.0,8.6,50,3.3,1.0
7156,217,999.7,35.9,30.5,25.6,22.7,65.5,25.0,11.2,340,3.2,0.0
7157,218,996.9,36.8,31.6,27.9,19.8,51.4,68.0,9.9,70,2.8,0.0
7158,219,995.6,30.3,26.9,23.9,22.6,78.1,80.0,1.9,290,2.8,1.0
7159,220,998.3,32.7,28.9,25.9,22.9,71.4,66.0,7.5,290,3.6,0.0
7160,221,997.7,34.6,29.8,26.0,23.2,69.0,49.0,10.8,290,4.1,0.0
7161,222,996.0,36.5,31.5,26.6,21.6,57.9,51.0,11.6,90,3.4,0.0
7162,223,992.2,35.7,30.4,26.3,19.4,53.6,68.0,9.8,90,4.1,1.0
7163,224,990.7,28.5,26.6,24.8,25.0,91.8,89.0,0.3,70,2.3,1.0
7164,225,992.7,35.3,29.2,25.1,24.3,76.9,74.0,7.3,270,4.7,1.0
7165,226,990.2,35.7,30.4,25.9,22.2,63.9,40.0,9.2,70,3.1,0.0
7166,227,983.8,28.6,25.9,23.9,22.3,82.0,91.0,0.1,50,2.7,1.0
7167,228,985.6,29.5,25.9,23.0,20.8,74.5,63.0,7.5,270,5.0,1.0
7168,229,991.5,28.8,25.9,23.4,19.6,69.5,50.0,8.1,270,4.6,0.0
7169,230,996.9,30.7,25.6,22.6,18.4,66.5,45.0,10.7,270,3.2,0.0
7170,231,999.7,31.3,26.3,21.2,17.5,60.6,46.0,11.1,50,2.7,0.0
7171,232,999.9,32.8,28.2,23.2,18.3,56.3,26.0,10.5,70,3.2,0.0
7172,233,998.5,30.4,27.0,24.4,20.1,67.3,76.0,3.2,50,3.2,1.0
7173,234,996.5,31.4,26.9,23.0,19.5,66.5,63.0,10.7,270,4.4,0.0
7174,235,998.4,30.5,26.2,22.7,16.8,58.4,44.0,12.0,270,4.4,0.0
7175,236,1000.6,27.3,24.1,21.5,15.9,60.9,55.0,3.0,270,3.5,0.0
7176,237,1002.8,29.9,25.0,20.2,17.9,66.6,34.0,9.9,50,4.0,0.0
7177,238,1002.0,32.1,26.4,21.5,18.4,63.8,64.0,9.2,50,4.0,0.0
7178,239,997.7,29.3,25.7,22.2,19.5,71.1,81.0,5.6,290,2.5,1.0
7179,240,996.6,30.2,26.1,23.6,18.9,66.2,59.0,0.0,270,4.3,0.0
7180,241,995.9,26.4,23.4,20.1,19.0,77.1,56.0,4.9,160,7.5,1.0
7181,242,998.8,27.0,22.6,19.5,15.6,66.3,53.0,8.8,200,5.0,1.0
7182,243,1003.4,28.9,23.5,18.5,16.1,65.0,23.0,12.1,230,4.7,0.0
7183,244,1006.8,27.8,23.7,19.2,15.9,64.0,61.0,6.9,340,2.9,0.0
7184,245,1006.5,29.7,24.4,19.4,14.7,56.6,61.0,7.4,320,3.5,0.0
7185,246,1005.3,28.0,24.1,22.0,17.5,67.6,85.0,2.9,360,3.8,0.0
7186,247,1003.1,25.5,22.8,21.2,20.7,89.0,93.0,1.1,360,4.5,1.0
7187,248,1001.9,27.6,23.0,21.5,21.3,91.4,90.0,1.5,360,5.0,1.0
7188,249,999.2,29.1,25.3,21.6,21.4,79.8,100.0,0.4,360,3.4,1.0
7189,250,987.7,29.5,25.7,22.6,20.2,72.9,100.0,0.0,360,11.8,1.0
7190,251,998.3,27.3,24.7,22.9,20.2,76.9,93.0,1.4,160,4.8,0.0
7191,252,1000.6,28.0,25.1,22.4,20.0,74.3,93.0,2.0,340,3.6,0.0
7192,253,1001.7,26.5,23.8,22.1,22.5,93.4,98.0,1.0,360,4.0,1.0
7193,254,1004.6,28.7,24.3,20.4,18.4,71.4,79.0,6.9,360,4.7,1.0
7194,255,1006.6,22.9,21.0,18.7,15.5,72.3,98.0,0.0,360,4.8,1.0
7195,256,1003.6,29.3,23.3,18.3,14.6,60.4,43.0,10.9,360,3.5,1.0
7196,257,1001.6,24.1,22.4,20.8,18.5,80.0,88.0,0.2,320,2.9,1.0
7197,258,1000.8,30.0,24.2,19.5,18.1,70.4,55.0,10.6,340,4.1,0.0
7198,259,1001.0,30.5,24.5,20.7,13.4,53.0,36.0,9.4,360,4.5,0.0
7199,260,1004.7,29.0,23.5,18.0,9.3,41.6,64.0,10.6,360,4.4,0.0
7200,261,1006.7,25.4,21.0,16.0,8.3,46.0,11.0,11.7,230,4.9,0.0
7201,262,1008.2,26.0,19.5,13.6,7.5,46.5,35.0,10.2,270,4.3,0.0
7202,263,1007.5,24.2,19.6,15.8,9.6,52.8,94.0,1.3,360,3.5,0.0
7203,264,1009.1,22.1,19.6,18.3,11.6,60.3,96.0,0.0,360,3.7,0.0
7204,265,1003.2,19.6,18.6,17.3,11.4,63.4,94.0,0.0,360,6.4,1.0
7205,266,1004.4,24.6,20.0,16.9,9.2,51.1,31.0,9.0,290,5.0,0.0
7206,267,1008.6,26.5,19.8,13.9,11.4,61.3,0.0,11.4,230,3.5,0.0
7207,268,1011.7,27.4,20.9,14.8,13.4,64.4,59.0,8.8,340,3.0,0.0
7208,269,1013.6,29.0,22.9,17.7,13.7,59.3,84.0,8.1,340,3.3,0.0
7209,270,1012.1,27.0,22.9,19.6,13.6,57.5,86.0,3.5,360,3.1,0.0
7210,271,1008.1,29.2,23.7,19.4,14.7,58.9,38.0,10.1,230,3.3,0.0
7211,272,1006.7,28.6,22.6,17.9,13.7,60.6,3.0,11.1,230,4.0,0.0
7212,273,1006.8,29.9,22.4,16.4,13.6,61.0,0.0,10.5,230,3.4,0.0
7213,274,1007.9,28.2,23.1,17.6,16.4,67.1,68.0,7.5,320,4.4,0.0
7214,275,1001.7,24.2,21.6,20.0,19.4,88.0,99.0,0.0,360,5.5,1.0
7215,276,996.4,27.3,22.4,19.8,17.0,73.4,63.0,6.0,340,4.9,1.0
7216,277,1002.4,27.8,22.4,18.0,16.8,71.5,36.0,9.9,360,3.9,0.0
7217,278,1006.1,21.9,18.7,14.7,13.5,72.6,70.0,2.3,360,4.6,1.0
7218,279,1012.3,22.7,18.1,13.2,8.2,53.4,61.0,9.4,360,4.8,0.0
7219,280,1007.9,17.9,14.8,13.3,13.4,92.0,95.0,0.0,360,3.6,1.0
7220,281,1008.2,19.8,14.7,10.6,5.5,58.8,26.0,10.3,250,6.2,0.0
7221,282,1009.5,20.4,13.6,7.7,2.2,48.3,19.0,10.6,230,3.8,0.0
7222,283,1006.3,19.8,15.2,10.7,7.4,60.9,90.0,1.1,320,2.8,0.0
7223,284,1005.2,26.1,18.8,13.0,10.2,60.0,9.0,10.3,360,4.9,0.0
7224,285,1008.0,23.3,17.9,13.3,6.7,49.3,6.0,10.5,360,6.7,0.0
7225,286,1012.2,23.8,17.2,12.1,7.0,52.6,21.0,10.6,360,4.1,0.0
7226,287,1014.8,19.6,14.4,9.5,5.3,56.9,19.0,10.1,250,5.1,0.0
7227,288,1017.6,20.4,14.5,8.8,5.4,55.6,30.0,7.7,360,4.3,0.0
7228,289,1016.0,20.8,14.6,9.0,5.7,58.3,53.0,9.8,230,3.6,0.0
7229,290,1014.1,21.6,15.4,11.2,6.1,56.0,48.0,7.4,360,3.5,0.0
7230,291,1011.9,22.7,17.0,12.0,8.5,58.3,71.0,8.0,360,4.3,0.0
7231,292,1010.4,23.1,17.0,12.1,9.5,63.8,8.0,10.2,230,3.7,0.0
7232,293,1011.4,22.9,16.5,12.0,10.5,70.3,6.0,9.3,320,3.0,0.0
7233,294,1008.5,24.6,17.1,10.9,8.6,61.0,21.0,9.6,320,2.4,0.0
7234,295,1007.5,24.4,18.1,13.3,8.8,56.1,44.0,9.1,70,3.3,0.0
7235,296,1008.9,20.7,17.0,14.3,8.2,57.3,80.0,0.7,70,4.4,0.0
7236,297,1009.1,23.8,18.3,15.3,6.7,47.6,45.0,6.6,70,5.1,0.0
7237,298,1007.4,22.0,16.7,13.1,7.9,58.0,66.0,7.1,70,5.6,0.0
7238,299,1008.5,14.9,10.0,6.6,2.3,60.0,23.0,8.7,270,5.2,0.0
7239,300,1009.1,17.4,11.0,4.7,2.7,59.0,9.0,9.8,290,4.2,0.0
7240,301,1005.3,17.7,12.9,7.4,6.1,65.9,56.0,7.3,200,4.7,1.0
7241,302,1005.5,17.6,12.5,8.2,4.5,61.0,16.0,9.0,270,5.2,1.0
7242,303,1011.1,17.7,11.2,5.0,3.3,60.3,3.0,9.6,270,3.8,0.0
7243,304,1010.1,19.7,14.8,8.4,9.9,73.8,46.0,8.0,230,5.2,0.0
7244,305,1011.3,20.5,14.9,11.4,5.2,57.9,19.0,9.5,290,3.9,0.0
7245,306,1009.9,18.7,13.6,8.3,5.1,57.3,81.0,3.3,290,2.9,0.0
7246,307,1009.6,22.1,14.7,9.4,5.9,57.8,40.0,7.8,70,4.7,0.0
7247,308,1011.5,20.3,13.8,9.2,5.1,57.8,0.0,9.7,70,3.7,0.0
7248,309,1009.0,18.4,12.4,8.4,5.6,65.1,14.0,8.0,20,3.8,0.0
7249,310,1006.6,16.5,11.0,6.3,3.8,63.6,50.0,7.5,290,4.4,0.0
7250,311,1007.5,13.6,9.2,5.0,-4.1,42.8,16.0,9.5,320,5.3,0.0
7251,312,1011.1,13.0,6.8,1.1,-9.7,31.4,0.0,9.7,290,4.4,0.0
7252,313,1011.0,17.2,9.5,3.5,-3.7,41.4,3.0,9.7,290,4.2,0.0
7253,314,1001.2,15.3,10.0,6.2,1.7,59.6,89.0,3.3,70,3.8,1.0
7254,315,1000.8,15.1,11.2,7.9,5.9,71.6,59.0,7.2,290,4.8,1.0
7255,316,1010.5,14.5,9.3,4.8,2.3,63.6,36.0,5.7,20,2.7,0.0
7256,317,1007.2,11.3,7.2,3.0,2.4,72.3,85.0,0.0,50,6.0,1.0
7257,318,1013.7,5.0,1.3,-2.5,-14.4,30.6,10.0,9.7,290,5.8,0.0
7258,319,1007.6,7.6,5.6,1.4,3.3,87.4,81.0,0.1,70,3.5,1.0
7259,320,1010.1,12.7,6.8,3.8,3.5,81.3,55.0,5.6,50,3.0,0.0
7260,321,1006.9,10.5,8.3,5.6,4.6,79.4,93.0,0.0,70,6.4,1.0
7261,322,1008.7,12.7,4.6,0.4,-2.9,59.8,71.0,8.0,270,7.0,1.0
7262,323,1015.5,4.0,0.2,-3.5,-9.7,48.0,14.0,9.4,290,5.8,0.0
7263,324,1020.9,6.3,0.5,-4.6,-13.7,35.5,0.0,9.4,290,4.6,0.0
7264,325,1021.4,9.0,4.2,-2.3,-9.3,37.4,61.0,5.7,50,4.2,0.0
7265,326,1017.0,17.3,9.7,3.0,-6.0,34.1,14.0,9.0,70,4.8,0.0
7266,327,1013.4,17.7,12.1,7.7,2.4,52.0,61.0,8.0,70,3.6,0.0
7267,328,1010.1,15.6,9.8,4.6,5.3,74.6,71.0,1.8,50,6.0,1.0
7268,329,1019.1,6.0,1.9,-1.2,-4.7,62.1,44.0,5.8,290,5.9,0.0
7269,330,1018.6,13.7,6.6,1.2,0.0,64.0,39.0,7.9,290,4.5,0.0
7270,331,1017.7,6.8,3.1,0.3,-6.5,50.8,40.0,8.3,320,4.6,0.0
7271,332,1019.1,10.4,3.5,-0.6,-5.5,52.4,18.0,9.0,290,4.3,0.0
7272,333,1020.9,6.9,1.5,-3.4,-10.4,42.8,9.0,9.3,290,4.0,0.0
7273,334,1018.0,9.3,4.1,-1.4,-7.7,42.6,60.0,5.3,70,3.4,0.0
7274,335,1011.4,6.2,4.6,2.3,1.3,79.4,93.0,0.0,50,4.1,1.0
7275,336,1011.8,2.8,-0.1,-3.2,-10.4,48.0,24.0,8.8,290,6.2,0.0
7276,337,1014.4,4.2,0.5,-5.0,-6.2,61.3,63.0,3.1,20,3.6,1.0
7277,338,1018.5,7.2,2.0,-2.0,-10.2,41.6,10.0,8.7,290,4.4,0.0
7278,339,1025.3,-0.2,-4.4,-8.5,-18.9,31.9,0.0,9.2,320,6.0,0.0
7279,340,1025.0,-1.0,-5.9,-10.6,-19.4,34.5,6.0,9.3,290,3.8,0.0
7280,341,1018.9,1.2,-2.4,-5.5,-8.2,65.0,66.0,1.1,50,3.1,1.0
7281,342,1018.0,4.9,-0.9,-5.5,-7.0,65.1,11.0,8.9,70,3.2,0.0
7282,343,1012.4,8.0,3.2,-1.3,-4.6,56.8,79.0,1.4,70,3.9,0.0
7283,344,1008.4,10.8,8.1,6.0,5.1,82.3,89.0,2.0,50,3.5,1.0
7284,345,1007.1,9.8,6.3,0.1,-0.8,62.0,59.0,5.2,270,7.2,1.0
7285,346,1018.0,3.4,-0.7,-3.5,-11.4,45.4,0.0,9.1,290,4.2,0.0
7286,347,1015.7,5.9,2.1,-3.7,-6.6,53.6,68.0,3.4,50,4.3,1.0
